source_id,proposed_scene,upstream_dataset,upstream_id,official_source,source_url,review_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,original_width,original_height,review_width,review_height,source_aspect,pressure,difficulty_tier,orientation,resolution_eligible,review_sha256,phash,review_local_filename,download_status,discovery_reason
commons-493305a32e8e,landscape_architecture_structure,wikimedia_commons,"File:Dülmen, Buldern, St.-Pankratius-Kirche -- 2021 -- 4677-81.jpg","https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Buldern,_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d0/D%C3%BClmen%2C_Buldern%2C_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/D%C3%BClmen%2C_Buldern%2C_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg/1280px-D%C3%BClmen%2C_Buldern%2C_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Buldern,_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Dülmen, Buldern, St.-Pankratius-Kirche -- 2021 -- 4677-81.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2021-09-02T11:39:17Z,sha1:956b2feb55beb848512be5c9c0710ffd9a3c5a29,6678,4452,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,65a7ef46e947967fff90d687e2c45aab8b47bb0fa74196c9ba603f8c1c005ce4,95a2a24dbd186a6f,candidate_review/commons-493305a32e8e.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/D%C3%BClmen%2C_Buldern%2C_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg/1280px-D%C3%BClmen%2C_Buldern%2C_St.-Pankratius-Kirche_--_2021_--_4677-81.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-5cf3329e091d,landscape_architecture_structure,wikimedia_commons,"File:Dülmen, Kirchspiel, ehem. Sondermunitionslager Visbeck, Bunker 26 -- 2024 -- 4559-63.jpg","https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Kirchspiel,_ehem._Sondermunitionslager_Visbeck,_Bunker_26_--_2024_--_4559-63.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6e/D%C3%BClmen%2C_Kirchspiel%2C_ehem._Sondermunitionslager_Visbeck%2C_Bunker_26_--_2024_--_4559-63.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/D%C3%BClmen%2C_Kirchspiel%2C_ehem._Sondermunitionslager_Visbeck%2C_Bunker_26_--_2024_--_4559-63.jpg/1280px-D%C3%BClmen%2C_Kirchspiel%2C_ehem._Sondermunitionslager_Visbeck%2C_Bunker_26_--_2024_--_4559-63.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Kirchspiel,_ehem._Sondermunitionslager_Visbeck,_Bunker_26_--_2024_--_4559-63.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Dülmen, Kirchspiel, ehem. Sondermunitionslager Visbeck, Bunker 26 -- 2024 -- 4559-63.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2024-07-14T06:58:04Z,sha1:cb828a4e72fa7548109c5fb07e00d99b46429418,6692,4461,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,41ab03e0b805514d43a2004d6a1ffb71ac246db6b0cda7148630c9aa219ddfa8,a4d40ce4738fdd0c,candidate_review/commons-5cf3329e091d.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/D%C3%BClmen%2C_Kirchspiel%2C_ehem._Sondermunitionslager_Visbeck%2C_Bunker_26_--_2024_--_4559-63.jpg/1280px-D%C3%BClmen%2C_Kirchspiel%2C_ehem._Sondermunitionslager_Visbeck%2C_Bunker_26_--_2024_--_4559-63.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-60a9eaf00c1c,landscape_architecture_structure,wikimedia_commons,File:Belorusskaya station Interior.jpg,https://commons.wikimedia.org/wiki/File:Belorusskaya_station_Interior.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Belorusskaya_station_Interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Belorusskaya_station_Interior.jpg/1280px-Belorusskaya_station_Interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Belorusskaya_station_Interior.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sudakovsky,Sudakovsky — Belorusskaya station Interior.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2018-09-09T14:44:32Z,sha1:4b8f67410fc6b23228163a49a4f891a6bd279cba,5776,3850,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,d64e296f55a0aebe8958b5f09e9c10539d19dec50dd0822310ec59ff48a880ce,83ae3e79a19ca506,candidate_review/commons-60a9eaf00c1c.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Belorusskaya_station_Interior.jpg/1280px-Belorusskaya_station_Interior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-63362bdda4c1,landscape_architecture_structure,wikimedia_commons,"File:Canberra (AU), Commonwealth Avenue Bridge -- 2019 -- 1811.jpg","https://commons.wikimedia.org/wiki/File:Canberra_(AU),_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b9/Canberra_%28AU%29%2C_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Canberra_%28AU%29%2C_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg/1280px-Canberra_%28AU%29%2C_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Canberra_(AU),_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Canberra (AU), Commonwealth Avenue Bridge -- 2019 -- 1811.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2020-01-10T06:22:18Z,sha1:e62e61aac7a15bc651860d9c54017d2b7c9dd203,6647,4431,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,f2f1708810c37de6a093d2ee51008dc5c68a9df815ef970b6a807b2de5df96b2,cad1d8be3e8f0311,candidate_review/commons-63362bdda4c1.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Canberra_%28AU%29%2C_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg/1280px-Canberra_%28AU%29%2C_Commonwealth_Avenue_Bridge_--_2019_--_1811.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-7c5c35fcfcb5,landscape_architecture_structure,wikimedia_commons,File:Another View Of Pescara (120962287).jpeg,https://commons.wikimedia.org/wiki/File:Another_View_Of_Pescara_(120962287).jpeg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Another_View_Of_Pescara_%28120962287%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Another_View_Of_Pescara_%28120962287%29.jpeg/1280px-Another_View_Of_Pescara_%28120962287%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Another_View_Of_Pescara_(120962287).jpeg#Licensing,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Luca Di Santo,Luca Di Santo — Another View Of Pescara (120962287).jpeg — CC BY 3.0 — via Wikimedia Commons,2026-08-12,2018-11-19T04:31:06Z,sha1:bdc53a09644928c99c562204dbb78a2e4e5088e0,2048,931,1280,582,2.19931271,2.19931271,aspect_hard_2,landscape,true,bf795268697e846d4fb83f11bf488fb2500cabd177b7e4fc3379512fdbb423bc,843d7bca14956962,candidate_review/commons-7c5c35fcfcb5.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-7d14c57ab00a,landscape_architecture_structure,wikimedia_commons,"File:Dülmen, Heilig-Kreuz-Kirche, Innenansicht -- 2019 -- 3017-21.jpg","https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Heilig-Kreuz-Kirche,_Innenansicht_--_2019_--_3017-21.jpg",https://upload.wikimedia.org/wikipedia/commons/6/61/D%C3%BClmen%2C_Heilig-Kreuz-Kirche%2C_Innenansicht_--_2019_--_3017-21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/D%C3%BClmen%2C_Heilig-Kreuz-Kirche%2C_Innenansicht_--_2019_--_3017-21.jpg/1280px-D%C3%BClmen%2C_Heilig-Kreuz-Kirche%2C_Innenansicht_--_2019_--_3017-21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Heilig-Kreuz-Kirche,_Innenansicht_--_2019_--_3017-21.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Dülmen, Heilig-Kreuz-Kirche, Innenansicht -- 2019 -- 3017-21.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2019-09-01T08:03:46Z,sha1:d7be91561756046f8d2f8b8f6908607fb659906d,6720,4479,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,151816e050e319c2ee54d7c5814ed44b4253524c60213255abb0ec67babd2fd4,f9f0276666d8d874,candidate_review/commons-7d14c57ab00a.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/D%C3%BClmen%2C_Heilig-Kreuz-Kirche%2C_Innenansicht_--_2019_--_3017-21.jpg/1280px-D%C3%BClmen%2C_Heilig-Kreuz-Kirche%2C_Innenansicht_--_2019_--_3017-21.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-835126d08cf5,landscape_architecture_structure,wikimedia_commons,File:Ensemble Altstadt von Regensburg.jpg,https://commons.wikimedia.org/wiki/File:Ensemble_Altstadt_von_Regensburg.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Ensemble_Altstadt_von_Regensburg.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Ensemble_Altstadt_von_Regensburg.jpg/1280px-Ensemble_Altstadt_von_Regensburg.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Ensemble_Altstadt_von_Regensburg.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,SimonWaldherr,SimonWaldherr — Ensemble Altstadt von Regensburg.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2020-09-30T20:41:20Z,sha1:e15dc3180e1541f4b744779fabea0f413d1b748d,8188,3731,1280,583,2.19554031,2.19554031,aspect_hard_2,landscape,true,ee4e8132cd1765fb578e860cd191ef78dec70208a7836b3de86abe70278b3511,b18ba48ef1291c7e,candidate_review/commons-835126d08cf5.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-965324d7d935,landscape_architecture_structure,wikimedia_commons,File:(Détail d'une baie) ; (perspective et coupe du foyer) ; (perspective de la façade principale) - dessin - Adrien Chancel - btv1b53123005c.jpg,https://commons.wikimedia.org/wiki/File:(D%C3%A9tail_d%27une_baie)_;_(perspective_et_coupe_du_foyer)_;_(perspective_de_la_fa%C3%A7ade_principale)_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/%28D%C3%A9tail_d%27une_baie%29_%3B_%28perspective_et_coupe_du_foyer%29_%3B_%28perspective_de_la_fa%C3%A7ade_principale%29_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/%28D%C3%A9tail_d%27une_baie%29_%3B_%28perspective_et_coupe_du_foyer%29_%3B_%28perspective_de_la_fa%C3%A7ade_principale%29_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg/1280px-%28D%C3%A9tail_d%27une_baie%29_%3B_%28perspective_et_coupe_du_foyer%29_%3B_%28perspective_de_la_fa%C3%A7ade_principale%29_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:(D%C3%A9tail_d%27une_baie)_;_(perspective_et_coupe_du_foyer)_;_(perspective_de_la_fa%C3%A7ade_principale)_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:(D%C3%A9tail_d%27une_baie)_;_(perspective_et_coupe_du_foyer)_;_(perspective_de_la_fa%C3%A7ade_principale)_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg#Licensing,"Chancel, Adrien (1853-1901). Agence photographique (commanditaire)","Chancel, Adrien (1853-1901). Agence photographique (commanditaire) — (Détail d'une baie) ; (perspective et coupe du foyer) ; (perspective de la façade principale) - dessin - Adrien Chancel - btv1b53123005c.jpg — Public domain — via Wikimedia Commons",2026-08-12,2025-02-23T18:29:21Z,sha1:79d1ca0d546a0c6043eb48b44d1dd1bab2ab5e79,10883,5205,1280,612,2.09150327,2.09150327,aspect_hard_2,landscape,true,545874d9d33a6ac2efb4308d80d265f5480b8d9af58f680138c9081375cd6304,a3b18c4c62b37337,candidate_review/commons-965324d7d935.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/%28D%C3%A9tail_d%27une_baie%29_%3B_%28perspective_et_coupe_du_foyer%29_%3B_%28perspective_de_la_fa%C3%A7ade_principale%29_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg/1280px-%28D%C3%A9tail_d%27une_baie%29_%3B_%28perspective_et_coupe_du_foyer%29_%3B_%28perspective_de_la_fa%C3%A7ade_principale%29_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-af66757a9dfe,landscape_architecture_structure,wikimedia_commons,"File:Dülmen, Bahnhofsbrücke -- 2026 -- 1166-8.jpg","https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Bahnhofsbr%C3%BCcke_--_2026_--_1166-8.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6c/D%C3%BClmen%2C_Bahnhofsbr%C3%BCcke_--_2026_--_1166-8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/D%C3%BClmen%2C_Bahnhofsbr%C3%BCcke_--_2026_--_1166-8.jpg/1280px-D%C3%BClmen%2C_Bahnhofsbr%C3%BCcke_--_2026_--_1166-8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_Bahnhofsbr%C3%BCcke_--_2026_--_1166-8.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Dülmen, Bahnhofsbrücke -- 2026 -- 1166-8.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2026-05-19T14:07:50Z,sha1:9c001868223dc426db4ebae23f0d9335fb95b444,10819,3606,1280,427,2.99765808,2.99765808,aspect_hard_2,landscape,true,da4d5281befd7df59eb004e26dba5eb4acedf094e22bc695a9a84fc8f6c02df6,d6acfa11630e647b,candidate_review/commons-af66757a9dfe.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-afedec5457d6,landscape_architecture_structure,wikimedia_commons,"File:322 16th Street SW, Albuquerque, New Mexico - front facade - May 2026.jpg","https://commons.wikimedia.org/wiki/File:322_16th_Street_SW,_Albuquerque,_New_Mexico_-_front_facade_-_May_2026.jpg",https://upload.wikimedia.org/wikipedia/commons/8/85/322_16th_Street_SW%2C_Albuquerque%2C_New_Mexico_-_front_facade_-_May_2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/322_16th_Street_SW%2C_Albuquerque%2C_New_Mexico_-_front_facade_-_May_2026.jpg/1280px-322_16th_Street_SW%2C_Albuquerque%2C_New_Mexico_-_front_facade_-_May_2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:322_16th_Street_SW,_Albuquerque,_New_Mexico_-_front_facade_-_May_2026.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Christian David,"Christian David — 322 16th Street SW, Albuquerque, New Mexico - front facade - May 2026.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2026-05-13T20:54:22Z,sha1:744fb3c3e87e981b7918e0f0486bee4cd09811b3,11471,6452,1280,720,1.77777778,1.77777778,aspect_hard_1,landscape,true,5a7c63807e597b7ab3d70b67effc0afc7b59cf0b219b4157cee79dff601babcf,a4adaa72d30fc4c4,candidate_review/commons-afedec5457d6.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/322_16th_Street_SW%2C_Albuquerque%2C_New_Mexico_-_front_facade_-_May_2026.jpg/1280px-322_16th_Street_SW%2C_Albuquerque%2C_New_Mexico_-_front_facade_-_May_2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-c96fd317463d,landscape_architecture_structure,wikimedia_commons,File:110607 Façade av.png,https://commons.wikimedia.org/wiki/File:110607_Fa%C3%A7ade_av.png,https://upload.wikimedia.org/wikipedia/commons/e/ed/110607_Fa%C3%A7ade_av.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/110607_Fa%C3%A7ade_av.png/1280px-110607_Fa%C3%A7ade_av.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:110607_Fa%C3%A7ade_av.png#Licensing,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Architecture3d,Architecture3d — 110607 Façade av.png — CC BY 3.0 — via Wikimedia Commons,2026-08-12,2011-06-14T08:31:56Z,sha1:87350016c1d37de026f8a7b281719959bac3b030,3000,1473,1280,628,2.03821656,2.03821656,aspect_hard_2,landscape,true,68137f18bb8f28f36987f2b62f1459e02b155266ba2ba1374410f126525fda39,b2cdc132cc33cce3,candidate_review/commons-c96fd317463d.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/110607_Fa%C3%A7ade_av.png/1280px-110607_Fa%C3%A7ade_av.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-cba91d7204e4,landscape_architecture_structure,wikimedia_commons,File:3Fi079-242 Vue panoramique du château et de l'arsenal en Penfeld.jpg,https://commons.wikimedia.org/wiki/File:3Fi079-242_Vue_panoramique_du_ch%C3%A2teau_et_de_l%27arsenal_en_Penfeld.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/3Fi079-242_Vue_panoramique_du_ch%C3%A2teau_et_de_l%27arsenal_en_Penfeld.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/3Fi079-242_Vue_panoramique_du_ch%C3%A2teau_et_de_l%27arsenal_en_Penfeld.jpg/1280px-3Fi079-242_Vue_panoramique_du_ch%C3%A2teau_et_de_l%27arsenal_en_Penfeld.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:3Fi079-242_Vue_panoramique_du_ch%C3%A2teau_et_de_l%27arsenal_en_Penfeld.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:3Fi079-242_Vue_panoramique_du_ch%C3%A2teau_et_de_l%27arsenal_en_Penfeld.jpg#Licensing,L.L. (Paris) pour Louis Levy ou Lucien-Levy (Lucien Levy et Fils),L.L. (Paris) pour Louis Levy ou Lucien-Levy (Lucien Levy et Fils) — 3Fi079-242 Vue panoramique du château et de l'arsenal en Penfeld.jpg — Public domain — via Wikimedia Commons,2026-08-12,2019-03-16T08:45:17Z,sha1:cee4c02feff1cd9370f0ee284d4d859759217340,4964,1746,1280,450,2.84444444,2.84444444,aspect_hard_2,landscape,true,6f57f7750d4581842bd9501e86d6cf752fd75c22facb8a0a2d3a87591308d381,a8dcbeccd3462123,candidate_review/commons-cba91d7204e4.bin,downloaded,Commons aspect-targeted query; visual scene review required.
